Vehicle_Number,Ambiant_Pressure,Canister_Controler,Current_for_Injector_Opening,Distance_Km,Lambda_Adapation,Gear_Engaged,Lambda_Control_1,Lambda_Control_2,MAF_Before_Compressor,Engine_MAF,Fuel_Mass_Adapation,Engine_Speed,Turbo_Turbine_Speed,Injection_Number,Fuel_Pressure_at_Inlet_Pump,Fuel_Pressure,Turbo_Waste_Gate_Position,Pedal_Position,Turbo_Waste_Gate_Controler,Water_Pump_Controler,Engine_Thermostat_Controler,Engine_Air_Throttle_Controler,Fuel_Pump_Delivery,Segment_Number,Injector_Adapation1,Injector_Adapation2,Injector_Adapation3,Injector_Adapation4,Injector_Adapation5,Injector_Adapation6,Injector_Adapation7,Injector_Adapation8,Injector_Adapation9,Injector_Adapation10,Injector_Adapation11,Injector_Adapation12,Injector_Adapation13,Injector_Adapation14,Injector_Adapation15,Injector_Adapation16,Injector_Adapation17,Injector_Adapation18,Injector_Adapation19,Injector_Adapation20,Current_Time_for_Injector,Pump_Adaptation_2,Ambiant_Temperature,Engine_Coolant_Tempertaure,ECU_Temperature,TUrbo_Temperature_before_Turbine,Fuel_Temperature_Before_Pump,Fuel_Temperature_at_Pump_Outlet,Fuel_Temperature_In_Rail,Engine_Inlet_Temperture,time_30_s,timestamp,Engine_Oil_Temperature,Trt,Battery_Voltage,Voltage_Boost_Injector_control,Pump_Adaptation_1,Waste_Gate_Adapatation_1,Waste_Gate_Adapatation_2,Vehicle_Speed
VF1RFA00357138741,993.3511773116834,40.79251892923183,15.139412097261525,13604,2.313232421875001,3.802054938142168,22.45415819341291,22.29208389883262,48.125747603142806,212.25859103342734,0.08477912565835753,1795.6039001887189,42808.11273812592,1.0,0.0,239.22548790675754,60.36284358583008,19.740837024626423,-2.106446277900022,80.999755859375,8.733588930476092,9.004948056831616,23.405466109941926,1.4994757810861816,460.51551369523554,0.0,453.6999999999739,493.3999999999557,0.0,453.3045952546362,0.0,465.1999999999792,517.7000000000002,0.0,454.2599150605215,0.0,458.8999999999594,448.10000000003936,0.0,455.1435990904072,0.0,490.899999999956,481.39999999995695,0.0,302.38672301198915,1.2355312284495097,27.750000000000007,89.94844092861344,84.67393835134907,707.6618803901331,27.750000000000007,53.85749077585589,68.59075890491562,51.663096993915026,173.45386161885048,1529431209,95.0,43012.048353952596,13.355239404078672,64.6212071456511,-0.002197371472784317,1.50678190541376,4.499969482421876,51.87104214720067
VF1RFA00357138741,983.6892860646633,26.9658044747952,13.751195860676049,14342,3.729486611949553,2.7513372651213825,35.469481833280284,27.061196629348913,27.080252793246434,160.07162410972634,0.07814146527500956,1338.1248114113291,17949.2947177931,1.0117953641475792,0.0,221.39315648588277,70.63101768713294,10.499825597181363,-0.9720168898850614,80.91493485995372,8.023354281885698,-1.540243191060507,21.011717138730962,1.48649019338911,453.79786539171266,0.0,0.0,0.0,0.0,462.60478827412317,0.0,0.0,0.0,0.0,459.095687278285,0.0,448.600000000058,382.72638869835373,0.0,461.3285513776293,0.0,0.0,0.0,0.0,310.54280114939985,1.3873353034567473,22.32301175288116,87.59919654655172,61.67247822589183,604.7154680964801,22.238501021880715,53.23114013731644,54.54908128425547,48.31251799086562,240.47042918687936,1530209547,87.26967103616829,91020.20241393508,13.691430064298332,64.56542271424911,-0.004233850136703369,1.4735412597656252,4.499969482421876,28.620902482512687
VF1RFA00357138741,989.8768732750708,0.08544921875,15.989329277714697,13104,1.5350341796875016,6.0,16.85384246523701,16.84550055410892,90.94503397065206,269.18126482314705,-0.275532158388354,2815.2793973141174,69361.7729336394,1.0,0.0,249.9956072136056,70.10498046849489,32.24388497922268,-0.689697265625,80.999755859375,3.482302270852578,16.849788782162825,29.705936450056623,1.5018015067147068,446.46132289955824,474.5,469.3000000000265,461.8000000000262,0.0,458.09551241365057,486.3999999999842,469.3000000000265,468.8999999999871,0.0,454.75691527870015,479.0,457.199999999974,471.8999999999866,0.0,459.7242705538794,484.6000000000155,466.8999999999875,464.1999999999737,0.0,371.1685769038374,1.335999999999899,15.750000000000002,89.64848439575134,50.238810430913446,749.3722816178503,15.750000000000002,28.9556189231625,43.31905047428469,29.210030688224876,832.9154221679945,1528962142,99.0,13980.129315427455,13.042690083437435,64.45242423382726,1.893574340312067E-5,1.5223693847656252,4.499969482421876,122.49164755977726
VF1RFA00357138741,969.3625875219805,83.77405671143863,15.170685349582454,13061,2.6809692382812504,2.803235294117647,25.74051508946646,24.76165583953661,51.22893002025498,195.35296065598558,-0.08477912565774406,2254.661911764706,41795.54119204019,1.0,0.0,239.7273642304911,68.33358997701694,23.769272163946052,-0.8929758688785888,80.999755859375,22.64935520696315,12.106727305932104,24.58674060485056,1.4980882352941176,453.9460273829054,0.0,0.0,0.0,0.0,460.03944399496095,0.0,0.0,0.0,0.0,457.37971951338085,0.0,0.0,0.0,0.0,463.06002617093753,0.0,0.0,0.0,0.0,344.4243245845109,1.3279524635758995,21.613262109147445,93.50702252612159,68.00387769896011,693.7259405042723,21.623958389413115,50.06856052637285,64.97713976147487,41.96971764567298,623.9464489643952,1528913831,94.18107740202845,11346.085102941168,12.92690371744696,64.56501385799979,-0.0015492004975499033,1.4710998535156252,4.499969482421876,44.531470588235294
VF1RFA00357138741,993.4398832277532,98.91157591470196,15.989701067615625,15310,,6.0,23.155304715302492,19.32690169039146,,273.6053943629046,,2941.163701067616,,,,249.99860270804362,,33.3741103202847,1.708984375,80.999755859375,42.16668614289091,18.54982206405694,32.87036624237658,1.4661921708185053,,,,,,,,,,,,,,,,,,,,,384.9756952162161,,,,,,,,,,,1535029660,,791727.5999999982,12.895546040925266,65.10951880099833,0.0025191644060230775,,,128.12099644128114
VF1RFA00357138741,989.1973141972346,99.5852618150308,15.98886267605632,15256,,6.0,17.619388204225352,16.289337588028168,,265.66971911579367,,2907.7359154929577,,,,249.98882966940144,,31.918463908450704,-0.07461762764084508,80.999755859375,39.02177407707967,19.691660706426056,30.435298055493913,1.443661971830986,,,,,,,,,,,,,,,,,,,,,382.71319082534495,,,,,,,,,,,1535026760,,788863.6499999983,12.806530589788732,65.03323224795918,-0.0012070913007341413,,,126.70422535211267
VF1RFA00357138741,989.2013851741121,99.34013016232332,15.988731448763234,15257,,6.0,18.414587014134277,16.449039310954063,,281.9334317351528,,2920.6148409893995,,,,250.00993520193768,,32.911536550353354,1.0511095026777826,80.999755859375,38.81462285880908,17.82565167430433,31.390996564743816,1.4911660777385158,,,,,,,,,,,,,,,,,,,,,382.7828573924854,,,,,,,,,,,1535026788,,788891.9999999984,12.808717977031803,65.0346045018482,-7.429769061220777E-4,,,127.21908127208481
VF1RFA00357138741,991.9533140688162,81.63692767803485,15.883930288461483,16155,,5.0,20.8251953125,20.577298677884617,,146.0511498186523,,2370.1610576923076,,,,248.65268560573642,,18.96197979266827,-0.994873046875,80.999755859375,0.8389766399676984,12.812042236328125,21.389991943785557,1.4278846153846154,,,,,,,,,,,,,,,,,,,,,365.2834660845213,,,,,,,,,,,1535238882,,830237.0499999989,13.408447265625,64.87079096660462,-0.0025305511159731003,,,86.14903846153847
VF1RFA00357138741,992.3462710572396,68.115624210839,15.457272304667612,13924,0.949096679687502,5.410025344973247,28.5185458177756,26.83974808787055,47.13302298419186,219.3688641018613,-0.1695582513157865,1783.933821458744,37463.98348306632,1.0,0.0,243.31798182794324,64.036101759484,22.7093799015686,-1.019327844457587,80.999755859375,13.94775773322957,13.84497564214902,25.37162774369574,1.4987327513376514,448.9257883894141,469.19999999997066,468.69999999997066,466.6999999999708,0.0,456.5080872799617,460.199999999971,476.5,467.30000000002923,0.0,453.25441816969783,465.89999999997633,477.8000000000296,475.10000000002503,0.0,455.86423476079665,462.30000000002906,470.19999999997066,491.5,0.0,351.9339056040058,1.5240000000000193,20.25,93.2701851978561,61.699513781483354,670.7141806422832,20.25,47.80226409247549,60.957465398253824,42.4764845175968,865.5062469574668,1529656143,93.50682933474808,65270.20785694169,12.910247359149354,64.55170376470909,-0.0033716086043594014,1.4979080213921094,4.499969482421876,70.11377076879752
VF1RFA00357138741,989.1453523217747,99.74365234375,15.989497871811826,13836,2.2705078125000013,6.0,28.983442366194478,24.559637425571275,55.87185368824065,207.58328256387935,-0.12716868848675175,2331.9632968448163,42621.633926525734,1.0,0.0,249.98934052025623,70.05004882786977,45.468418882864285,-1.1688232421875,80.999755859375,21.26456206138846,19.96030341438721,27.34338759106548,1.501609787508049,442.56501317446356,467.3000000000268,504.0,434.80000000002525,0.0,444.8869979362064,487.89999999998264,479.600000000016,475.10000000001526,0.0,447.6893607458006,482.39999999998355,476.6999999999729,475.10000000001526,0.0,446.9175065007938,498.3999999999811,463.3000000000266,471.39999999998537,0.0,373.50262385163194,1.4160000000000812,30.750000000000004,90.77116990961383,81.02543601226517,662.1541052289567,30.750000000000004,49.99374174126823,59.69901772527806,50.633327701766014,859.9605416380444,1529603728,95.0,60291.30814552479,12.582610120579025,64.61012204882151,-8.274558399586329E-4,1.5238952636718752,4.499969482421876,101.25080489375402
VF1RFA00357138741,977.4793121685736,36.44785701083234,15.669644893256374,14582,2.2987970203736725,6.0,31.843897465849764,26.591970113586807,70.40464301798366,333.1401937980776,-0.10597390707225128,1744.4306071871129,69858.94050910178,1.0,0.0,245.96382929318042,44.46910423152545,28.0243571214777,-0.9437820069065966,80.999755859375,18.863751102811552,20.64344244577665,35.38553377737883,1.4891573729863692,444.61570234081677,0.0,0.0,0.0,0.0,448.7062866856748,0.0,0.0,0.0,0.0,448.86958359760223,0.0,0.0,0.0,0.0,450.0868376256712,0.0,0.0,0.0,0.0,355.1953543381761,1.1301784386617477,24.750000000000004,90.79699129854163,75.0,718.2201910054478,24.750000000000004,45.91483407293602,58.29498003604517,42.28176069513323,304.2501187329487,1530901791,92.96848037636911,111231.88395291191,13.086969511264423,64.58569638402753,0.0027439076754007747,1.5223693847656252,4.499969482421876,75.7905824039653
VF1RFA00357138741,986.7309937349133,26.51900116031316,14.52886257928115,15145,,3.127906976744186,28.824078356236786,25.372043472515855,,182.94719189639503,,1686.8646934460887,,,,231.66824770662834,,16.869859110729386,-2.2769629577249604,80.999755859375,6.172438252551864,3.490720591635835,22.69289789836452,1.517970401691332,,,,,,,,,,,,,,,,,,,,,290.7529217969173,,,,,,,,,,,1534955307,,781193.5499999995,13.296313424947146,65.0506899506149,-9.819050090597906E-4,,,37.75369978858351
VF1RFA00357138741,986.7348827138727,99.74365234375,14.070733167082281,15803,,5.0,23.64888559850374,18.603880922693268,,112.16267753596095,,2466.3017456359103,,,,225.95338312670918,,56.99520729426434,1.715087890625,80.999755859375,5.152725638296837,16.823374303499065,19.329631059636387,1.4812967581047383,,,,,,,,,,,,,,,,,,,,,352.4075861639721,,,,,,,,,,,1535225757,,818669.1999999988,13.534912718204488,64.89326833134551,-0.0043153994090607,,,89.92518703241895
VF1RFA00357138741,975.4758697634155,0.8559250698912677,12.670583852862269,14281,1.0162353515625022,6.0,31.550153283087397,27.208522598692934,29.587278069993886,88.75422725669836,-0.2119478141447995,1985.6315124723712,19875.73651895681,1.0,0.0,207.99536217459632,71.1611785101455,3.932820702288409,-1.2850165239586193,80.999755859375,1.2661173486547235,-8.843968530396396,6.72165941814894,1.4985790969371644,475.84649745393034,0.0,0.0,0.0,0.0,440.48612219297075,0.0,0.0,0.0,0.0,445.13747822975165,0.0,536.3999999999745,0.0,0.0,442.5266797011169,0.0,0.0,0.0,0.0,97.09839734074852,1.3482479768911275,30.000000000000004,88.77582289679653,77.0,563.5582024452934,30.000000000000004,60.63694287581936,62.89801074576406,58.5346059448261,156.4686512851217,1530037468,92.0,88738.01439848442,14.317364178465905,64.60136187642763,-0.0018016553048986579,1.4698791503906252,4.499969482421876,86.26997158193875
VF1RFA00357138741,982.3338709431931,21.823039799344283,15.906267968053632,14402,0.8050325958562359,5.117294053464266,36.35614808528517,25.97008638839253,91.44737458252145,352.25711834929456,-0.14836346990126556,2066.230223677032,78309.19347156743,1.0,0.0,249.1142081994252,47.025780969161524,31.085630007173396,-0.9648227825821817,80.999755859375,7.5351642097577525,14.801790202787327,29.720457706586767,1.503000545553737,450.90788689135843,456.8000000000294,468.6000000000262,469.89999999997355,0.0,462.3543653147532,450.1000000000235,490.8999999999707,490.8999999999707,0.0,461.2022236126803,460.30000000002957,475.6999999999699,472.69999999997003,0.0,462.4747129021341,472.1999999999701,495.80000000003076,488.6999999999695,0.0,339.7002973270521,1.2040642228462406,18.0,76.87298552179162,39.71654183204294,791.9450962075987,18.0,19.959995733566803,31.04246183807437,23.52638725614737,158.3144496824333,1530260327,64.05808230179316,95816.86467539551,13.872356470532047,64.40791442251759,-0.0024534668658720755,1.53658401342004,4.499969482421876,76.85297326786689
VF1RFA00357138741,989.9059417559878,11.250244773433804,13.623572105615775,14507,1.9426376710324122,2.3580113157577944,36.222191996191356,30.315629926161694,32.381573720532536,156.49389311654772,-0.1046305093362801,1498.597568315878,23777.291954257566,1.0,0.0,216.861204231078,66.65103834470808,11.257460205109563,-1.0940222168820282,80.999755859375,4.686489495840849,-4.758063934926942,19.626384014173208,1.4970506801492718,458.96645994952854,454.20000000006445,471.6000000000638,477.20000000007036,0.0,453.90509526395556,449.6000000000624,476.3999999999359,482.8999999999355,0.0,453.1352202606555,457.10000000006283,462.60000000006323,476.6000000000641,0.0,454.8697546457324,458.7999999999343,480.3999999999357,481.20000000007127,0.0,271.07600841558656,1.3645811965809231,24.000000000000004,89.59327690561794,68.48136962448413,637.1128522526685,24.000000000000004,57.3955565897647,64.64908813362374,53.04072782533384,412.5243023737,1530521431,90.74279837944513,103910.31720235934,12.885469502990444,64.57897498437065,-0.0012216683141891567,1.4667560893536837,4.499969482421876,27.89153725773444
